,chnm,Classification,Cmax,AC50,NAS,test_target,test_target_name,assay_component_endpoint_name
196,fenofibrate,LessDILIDrugs,4.1016,17.86692382,-3.356086361,POU2F1,POU domain protein,ATG_POU domain protein_MLP_CIS_up_Row422
197,ketoconazole,MostDILI Drugs,7.0,11.31288999,-0.616127141,POU2F1,POU domain protein,ATG_POU domain protein_MLP_CIS_up_Row422
198,leflunomide,MostDILI Drugs,24.7956,92.41752694,-2.727174456,POU2F1,POU domain protein,ATG_POU domain protein_MLP_CIS_up_Row422
199,clofibrate,LessDILIDrugs,407.911,45.03087419,0.889606129,PPARA,PPARa,ATG_PPARa_TRANS_up_Row318
200,fenofibrate,LessDILIDrugs,4.1016,5.3414761660000005,-0.302290854,PPARA,PPARa,ATG_PPARa_TRANS_up_Row318
201,ibuprofen,LessDILIDrugs,250.0,32.84200848,0.8686319659999999,PPARA,PPARa,ATG_PPARa_TRANS_up_Row318
202,gemfibrozil,MostDILI Drugs,360.6753,36.17839254,0.899692625,PPARA,PPARa,ATG_PPARa_TRANS_up_Row318
203,mefenamic acid,MostDILI Drugs,26.9388,12.30131757,0.543360596,PPARA,PPARa,ATG_PPARa_TRANS_up_Row318
204,ibuprofen,LessDILIDrugs,250.0,124.51426550000001,0.501942938,PPARD,PPARd,ATG_PPARd_TRANS_up_Row426
205,mefenamic acid,MostDILI Drugs,26.9388,60.965461,-1.263109752,PPARD,PPARd,ATG_PPARd_TRANS_up_Row426
206,fenofibrate,LessDILIDrugs,4.1016,20.11223166,-3.903508792,PPARG,PPARg,ATG_PPARg_TRANS_up_Row7
207,ibuprofen,LessDILIDrugs,250.0,39.71084086,0.841156637,PPARG,PPARg,ATG_PPARg_TRANS_up_Row7
208,gemfibrozil,MostDILI Drugs,360.6753,64.15507944,0.82212511,PPARG,PPARg,ATG_PPARg_TRANS_up_Row7
209,indomethacin,MostDILI Drugs,5.5899,6.452200277,-0.15426041199999999,PPARG,PPARg,ATG_PPARg_TRANS_up_Row7
210,leflunomide,MostDILI Drugs,24.7956,41.89518645,-0.6896218059999999,PPARG,PPARg,ATG_PPARg_TRANS_up_Row7
211,mefenamic acid,MostDILI Drugs,26.9388,12.52982589,0.534878098,PPARG,PPARg,ATG_PPARg_TRANS_up_Row7
212,sulfasalazine,MostDILI Drugs,15.0603,62.36707083,-3.14115727,PPARG,PPARg,ATG_PPARg_TRANS_up_Row7
213,sulindac,MostDILI Drugs,31.9852,21.82575915,0.31762943,PPARG,PPARg,ATG_PPARg_TRANS_up_Row7
214,tolcapone,MostDILI Drugs,74.2928,16.01812557,0.784391952,PPARG,PPARg,ATG_PPARg_TRANS_up_Row7
215,troglitazone,MostDILI Drugs,6.3867,0.154710939,0.975776075,PPARG,PPARg,ATG_PPARg_TRANS_up_Row7
216,zileuton,MostDILI Drugs,13.1192,31.63556145,-1.4113940980000002,PPARG,PPARg,ATG_PPARg_TRANS_up_Row7
217,fenofibrate,LessDILIDrugs,4.1016,15.53198976,-2.786812405,ppar,PPAR,ATG_PPRE_CIS_up_Row5
218,hydrochlorothiazide,LessDILIDrugs,1.6457,3.32169993,-1.0184115759999999,ppar,PPAR,ATG_PPRE_CIS_up_Row5
219,ibuprofen,LessDILIDrugs,250.0,39.79414436,0.840823423,ppar,PPAR,ATG_PPRE_CIS_up_Row5
220,gemfibrozil,MostDILI Drugs,360.6753,32.34556221,0.910319442,ppar,PPAR,ATG_PPRE_CIS_up_Row5
221,indomethacin,MostDILI Drugs,5.5899,9.715950036,-0.738125912,ppar,PPAR,ATG_PPRE_CIS_up_Row5
222,leflunomide,MostDILI Drugs,24.7956,83.30101248,-2.359507835,ppar,PPAR,ATG_PPRE_CIS_up_Row5
223,mefenamic acid,MostDILI Drugs,26.9388,14.61390889,0.45751448100000003,ppar,PPAR,ATG_PPRE_CIS_up_Row5
224,tolcapone,MostDILI Drugs,74.2928,22.72660433,0.69409412,ppar,PPAR,ATG_PPRE_CIS_up_Row5
225,troglitazone,MostDILI Drugs,6.3867,0.08352206599999999,0.9869225009999999,ppar,PPAR,ATG_PPRE_CIS_up_Row5
226,zileuton,MostDILI Drugs,13.1192,15.26242054,-0.163365185,ppar,PPAR,ATG_PPRE_CIS_up_Row5
227,praziquantel,AmbiDILIDrugs,2.0486,5.692175652,-1.7785686090000001,NR1I2,pregnane x receptor,ATG_PXR_TRANS_up_Row18
228,probenecid,AmbiDILIDrugs,56.1042,16.38374348,0.7079765240000001,NR1I2,pregnane x receptor,ATG_PXR_TRANS_up_Row18
229,clotrimazole,LessDILIDrugs,0.087,0.199048819,-1.28791746,NR1I2,pregnane x receptor,ATG_PXR_TRANS_up_Row18
230,fenofibrate,LessDILIDrugs,4.1016,10.06644956,-1.454273835,NR1I2,pregnane x receptor,ATG_PXR_TRANS_up_Row18
231,lansoprazole,LessDILIDrugs,1.9222,8.021772381,-3.173224629,NR1I2,pregnane x receptor,ATG_PXR_TRANS_up_Row18
232,meloxicam,LessDILIDrugs,3.1616,11.07389063,-2.502622289,NR1I2,pregnane x receptor,ATG_PXR_TRANS_up_Row18
233,propofol,LessDILIDrugs,15.8184,3.349889333,0.788228308,NR1I2,pregnane x receptor,ATG_PXR_TRANS_up_Row18
234,gemfibrozil,MostDILI Drugs,360.6753,18.26225678,0.9493664890000001,NR1I2,pregnane x receptor,ATG_PXR_TRANS_up_Row18
235,nilutamide,MostDILI Drugs,7.2504,14.16047442,-0.95306113,NR1I2,pregnane x receptor,ATG_PXR_TRANS_up_Row18
236,sulindac,MostDILI Drugs,31.9852,9.048342882,0.717108448,NR1I2,pregnane x receptor,ATG_PXR_TRANS_up_Row18
237,troglitazone,MostDILI Drugs,6.3867,2.8001525739999997,0.561565038,NR1I2,pregnane x receptor,ATG_PXR_TRANS_up_Row18
238,colchicine,AmbiDILIDrugs,0.0163,0.0009,0.944785276,NR1I2,pregnane x receptor,ATG_PXRE_CIS_dn_Row429
239,etoposide,LessDILIDrugs,17.0,31.15288921,-0.832522895,NR1I2,pregnane x receptor,ATG_PXRE_CIS_dn_Row429
240,praziquantel,AmbiDILIDrugs,2.0486,6.582018767999999,-2.2129350619999997,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
241,probenecid,AmbiDILIDrugs,56.1042,27.62680175,0.507580506,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
242,celecoxib,LessDILIDrugs,1.8328,2.245368174,-0.22510267,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
243,chlorpropamide,LessDILIDrugs,130.0846,124.67630449999999,0.041575217000000005,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
244,fenofibrate,LessDILIDrugs,4.1016,13.55065191,-2.303747784,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
245,hydrochlorothiazide,LessDILIDrugs,1.6457,4.392369766,-1.668997853,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
246,ifosfamide,LessDILIDrugs,203.0,58.88846543,0.7099090370000001,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
247,lansoprazole,LessDILIDrugs,1.9222,5.220499208000001,-1.7158980380000002,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
248,propofol,LessDILIDrugs,15.8184,4.593764042,0.709593635,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
249,tetracycline,LessDILIDrugs,27.8172,21.2523767,0.23599870899999997,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
250,topiramate,LessDILIDrugs,20.0,62.37832181,-2.118916091,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
251,bicalutamide,MostDILI Drugs,1.9704,4.348471545,-1.2068978609999998,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
252,carbamazepine,MostDILI Drugs,25.8176,29.6295696,-0.14765003699999998,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
253,gemfibrozil,MostDILI Drugs,360.6753,20.26540758,0.943812599,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
254,griseofulvin,MostDILI Drugs,4.5356,4.0258407,0.112390709,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
255,ketoconazole,MostDILI Drugs,7.0,3.704742296,0.470751101,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
256,mefenamic acid,MostDILI Drugs,26.9388,19.30793582,0.28326667,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
257,nilutamide,MostDILI Drugs,7.2504,8.951640222,-0.234640878,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
258,sulindac,MostDILI Drugs,31.9852,5.594942926,0.825077132,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
259,tolcapone,MostDILI Drugs,74.2928,26.25288561,0.6466294770000001,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
260,troglitazone,MostDILI Drugs,6.3867,1.785344354,0.7204590240000001,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
261,chloramphenicol,NoDILI Drugs,34.6609,42.07809213,-0.21399306199999998,NR1I2,pregnane x receptor,ATG_PXRE_CIS_up_Row16
262,isoniazid,MostDILI Drugs,76.5635,0.00150479,0.999980346,RARB,retinoic acid receptor,ATG_RARb_TRANS_up_Row436
263,ketoconazole,MostDILI Drugs,7.0,3.5734298989999997,0.489510014,RORA,androgen receptor related orphan receptor A,ATG_RORE_CIS_up_Row43
264,leflunomide,MostDILI Drugs,24.7956,63.07343278,-1.5437348880000001,RORA,androgen receptor related orphan receptor A,ATG_RORE_CIS_up_Row43
265,troglitazone,MostDILI Drugs,6.3867,9.032370379,-0.41424685299999997,RORA,androgen receptor related orphan receptor A,ATG_RORE_CIS_up_Row43
266,tetracycline,LessDILIDrugs,27.8172,8.545003097999999,0.6928158440000001,RXRA,retinoid x receptor,ATG_RXRa_TRANS_dn_Row444
267,caffeine,NoDILI Drugs,42.0,0.001465549,0.999965106,RXRA,retinoid x receptor,ATG_RXRa_TRANS_dn_Row444
268,carbamazepine,MostDILI Drugs,25.8176,68.70622844,-1.661216706,RXRB,retinoid x receptor,ATG_RXRb_TRANS_dn_Row446
269,aspirin,LessDILIDrugs,5.5229,8.53545492,-0.545466136,RXRB,retinoid x receptor,ATG_RXRb_TRANS_up_Row311
270,propofol,LessDILIDrugs,15.8184,62.41051549,-2.9454379389999996,RXRB,retinoid x receptor,ATG_RXRb_TRANS_up_Row311
271,caffeine,NoDILI Drugs,42.0,57.16200624,-0.361000149,RXRB,retinoid x receptor,ATG_RXRb_TRANS_up_Row311
272,pyrimethamine,LessDILIDrugs,3.2889,0.44419443700000005,0.864941337,SOX1,sox transcription factor,ATG_Sox_CIS_up_Row451
273,acetaminophen,MostDILI Drugs,132.3066,85.35431046,0.354874886,SOX1,sox transcription factor,ATG_Sox_CIS_up_Row451
274,caffeine,NoDILI Drugs,42.0,0.090087245,0.997855066,SOX1,sox transcription factor,ATG_Sox_CIS_up_Row451
275,caffeine,NoDILI Drugs,42.0,5.720088454,0.8638074179999999,SP1,sp1 transcription factor,ATG_Sp1_CIS_dn_Row452
276,ketoconazole,MostDILI Drugs,7.0,27.04914719,-2.864163884,SP1,sp1 transcription factor,ATG_Sp1_CIS_up_Row453
277,fluvastatin,LessDILIDrugs,0.6635,0.202404215,0.694944665,SREBF1,SREBP,ATG_SREBP_CIS_up_Row17
278,simvastatin,LessDILIDrugs,0.0824,0.030864325,0.625432949,SREBF1,SREBP,ATG_SREBP_CIS_up_Row17
279,indomethacin,MostDILI Drugs,5.5899,17.62589253,-2.1531677719999998,SREBF1,SREBP,ATG_SREBP_CIS_up_Row17
280,ketoconazole,MostDILI Drugs,7.0,4.717732054,0.326038278,SREBF1,SREBP,ATG_SREBP_CIS_up_Row17
281,troglitazone,MostDILI Drugs,6.3867,2.051166744,0.6788377809999999,SREBF1,SREBP,ATG_SREBP_CIS_up_Row17
282,theophylline,NoDILI Drugs,85.0,1.61231327,0.9810316090000001,SREBF1,SREBP,ATG_SREBP_CIS_up_Row17
283,caffeine,NoDILI Drugs,42.0,5.693358087999999,0.864443855,STAT3,stat3,ATG_STAT3_CIS_dn_Row448
284,ketoconazole,MostDILI Drugs,7.0,6.015106785,0.140699031,intmrkr,background control,ATG_TA_CIS_up_Row457
285,propofol,LessDILIDrugs,15.8184,0.181408945,0.9885317770000001,intmrkr,internal marker,ATG_TAL_CIS_dn_Row454
286,albendazole,MostDILI Drugs,0.9045,3.120403927,-2.449866144,hmgbox,HMG box protein,ATG_TCF_b_cat_CIS_dn_Row85
287,griseofulvin,MostDILI Drugs,4.5356,18.60157034,-3.101236957,hmgbox,HMG box protein ,ATG_TCF_b_cat_CIS_dn_Row85
288,ketoconazole,MostDILI Drugs,7.0,4.824369187,0.310804402,hmgbox,HMG box protein ,ATG_TCF_b_cat_CIS_dn_Row85
289,mefenamic acid,MostDILI Drugs,26.9388,27.14460557,-0.007639745,hmgbox,HMG box protein ,ATG_TCF_b_cat_CIS_dn_Row85
290,nitrofurantoin,MostDILI Drugs,6.0,25.432570499999997,-3.23876175,hmgbox,HMG box protein ,ATG_TCF_b_cat_CIS_dn_Row85
291,troglitazone,MostDILI Drugs,6.3867,16.36331592,-1.562092461,hmgbox,HMG box protein ,ATG_TCF_b_cat_CIS_dn_Row85
292,theophylline,NoDILI Drugs,85.0,114.506072,-0.347130259,hmgbox,HMG box protein ,ATG_TCF_b_cat_CIS_dn_Row85
293,fluconazole,MostDILI Drugs,8.8156,0.00342063,0.99961198,THRA,thryoid hormone receptor,ATG_THRa1_TRANS_up_Row461
294,levothyroxine,LessDILIDrugs,0.13,0.00600054,0.953842,THRA,thyroid hormone receptor,ATG_THRa1_TRANS_up_Row461
295,ketoconazole,MostDILI Drugs,7.0,6.093133529,0.129552353,VDR,vitamin D receptor,ATG_VDRE_CIS_up_Row37
296,leflunomide,MostDILI Drugs,24.7956,106.19149990000001,-3.282675148,VDR,vitamin D receptor,ATG_VDRE_CIS_up_Row37
297,mefenamic acid,MostDILI Drugs,26.9388,55.73671908,-1.069012691,VDR,vitamin D receptor,ATG_VDRE_CIS_up_Row37
298,sulindac,MostDILI Drugs,31.9852,9.653451027000001,0.6981900679999999,VDR,vitamin D receptor,ATG_VDRE_CIS_up_Row37
299,tolcapone,MostDILI Drugs,74.2928,64.74967845,0.128452845,VDR,vitamin D receptor,ATG_VDRE_CIS_up_Row37
300,troglitazone,MostDILI Drugs,6.3867,8.285799358,-0.29735221,VDR,vitamin D receptor,ATG_VDRE_CIS_up_Row37
301,celecoxib,LessDILIDrugs,1.8328,5.982383675,-2.264067915,VDR,vitamin D receptor,ATG_VDRE_CIS_up_Row37
302,hydrochlorothiazide,LessDILIDrugs,1.6457,3.945121658,-1.39723015,VDR,vitamin D receptor,ATG_VDRE_CIS_up_Row37
303,ketoconazole,MostDILI Drugs,7.0,15.51447051,-1.21635293,XBP1,basic leucine zipper,ATG_Xbp1_CIS_up_Row466
304,fenofibrate,LessDILIDrugs,4.1016,0.39510205299999995,0.9036712370000001,xtt,cytotoxicity,ATG_XTT_Cytotoxicity_up_Row1093
305,pyrimethamine,LessDILIDrugs,3.2889,0.008,0.9975675759999999,xtt,cytotoxicity,ATG_XTT_Cytotoxicity_up_Row1093
306,acetaminophen,MostDILI Drugs,132.3066,0.008,0.999939534,xtt,cytotoxicity,ATG_XTT_Cytotoxicity_up_Row1093
307,caffeine,NoDILI Drugs,42.0,0.00826208,0.9998032840000001,xtt,cytotoxicity,ATG_XTT_Cytotoxicity_up_Row1093
308,folic acid,NoDILI Drugs,0.075,0.160656499,-1.142086653,xtt,cytotoxicity,ATG_XTT_Cytotoxicity_up_Row1093
309,theophylline,NoDILI Drugs,85.0,0.008,0.9999058820000001,xtt,cytotoxicity,ATG_XTT_Cytotoxicity_up_Row1093
310,nitrofurantoin,MostDILI Drugs,6.0,7.3282905629999995,-0.221381761,SELE,E-selectin,BSK_3C_Eselectin_down_Row159
311,fenofibrate,LessDILIDrugs,4.1016,10.86820285,-1.649747135,HLA-DR,HLA-DR,BSK_3C_HLADR_down_Row104
312,disulfiram,MostDILI Drugs,5.4,9.330885666,-0.72794179,HLA-DR,HLA-DR,BSK_3C_HLADR_down_Row104
313,griseofulvin,MostDILI Drugs,4.5356,12.21706826,-1.693594731,HLA-DR,HLA-DR,BSK_3C_HLADR_down_Row104
314,ketoconazole,MostDILI Drugs,7.0,14.59507914,-1.085011306,HLA-DR,HLA-DR,BSK_3C_HLADR_down_Row104
315,nitrofurantoin,MostDILI Drugs,6.0,10.38592298,-0.730987163,HLA-DR,HLA-DR,BSK_3C_HLADR_down_Row104
316,troglitazone,MostDILI Drugs,6.3867,22.53607256,-2.528594197,HLA-DR,HLA-DR,BSK_3C_HLADR_down_Row104
317,fenofibrate,LessDILIDrugs,4.1016,10.7926076,-1.6313164619999998,IL8,IL8,BSK_3C_IL8_down_Row66
318,ibuprofen,LessDILIDrugs,250.0,0.002019705,0.9999919209999999,IL8,IL8,BSK_3C_IL8_down_Row66
319,ketoconazole,MostDILI Drugs,7.0,25.60318409,-2.6575977269999997,IL8,IL8,BSK_3C_IL8_down_Row66
320,troglitazone,MostDILI Drugs,6.3867,13.22527192,-1.0707520190000002,IL8,IL8,BSK_3C_IL8_down_Row66
321,fenofibrate,LessDILIDrugs,4.1016,12.72083157,-2.101431532,CCL2,chemotactic factor,BSK_3C_MCP1_down_Row106
322,disulfiram,MostDILI Drugs,5.4,25.82740247,-3.782852309,CCl2,chemotactic factor,BSK_3C_MCP1_down_Row106
323,ketoconazole,MostDILI Drugs,7.0,25.26945624,-2.60992232,CCL2,chemotactic factor,BSK_3C_MCP1_down_Row106
324,troglitazone,MostDILI Drugs,6.3867,23.65642964,-2.7040145360000003,CCL2,chemotactic factor,BSK_3C_MCP1_down_Row106
325,ketoconazole,MostDILI Drugs,7.0,18.92984318,-1.7042633109999998,CXCL9,chemokine ligand 9,BSK_3C_MIG_down_Row90
326,troglitazone,MostDILI Drugs,6.3867,18.44152484,-1.887488819,CXCL9,chemokine ligand 9,BSK_3C_MIG_down_Row90
327,colchicine,AmbiDILIDrugs,0.0163,0.013551583999999998,0.16861447899999998,prlfrn,proliferation,BSK_3C_Proliferation_down_Row100
328,cladribine,AmbiDILIDrugs,0.0227,0.01703654,0.24949163,prlfrn,proliferation,BSK_3C_Proliferation_down_Row100
329,fenofibrate,LessDILIDrugs,4.1016,11.39376831,-1.7778838280000002,prlfrn,proliferation,BSK_3C_Proliferation_down_Row100
330,chlorambucil,LessDILIDrugs,1.5614,5.006934492,-2.206695589,prlfrn,proliferation,BSK_3C_Proliferation_down_Row100
331,griseofulvin,MostDILI Drugs,4.5356,12.78919323,-1.8197356980000001,prlfrn,proliferation,BSK_3C_Proliferation_down_Row100
332,ketoconazole,MostDILI Drugs,7.0,14.60753289,-1.086790413,prlfrn,proliferation,BSK_3C_Proliferation_down_Row100
333,nitrofurantoin,MostDILI Drugs,6.0,10.3079036,-0.717983933,prlfrn,proliferation,BSK_3C_Proliferation_down_Row100
334,troglitazone,MostDILI Drugs,6.3867,21.37403997,-2.346648499,prlfrn,proliferation,BSK_3C_Proliferation_down_Row100
335,disulfiram,MostDILI Drugs,5.4,7.838430828,-0.45156126399999996,prlfrn,proliferation,BSK_3C_Proliferation_down_Row100
336,colchicine,AmbiDILIDrugs,0.0163,0.016926748000000002,-0.038450798,srb,cytotoxicity,BSK_3C_SRB_down_Row82
337,fenofibrate,LessDILIDrugs,4.1016,11.46406704,-1.795023171,srb,cytotoxicity,BSK_3C_SRB_down_Row82
338,disulfiram,MostDILI Drugs,5.4,25.22353132,-3.671024319,srb,cytotoxicity,BSK_3C_SRB_down_Row82
339,griseofulvin,MostDILI Drugs,4.5356,21.51158432,-3.742831008,srb,cytotoxicity,BSK_3C_SRB_down_Row82
340,ketoconazole,MostDILI Drugs,7.0,23.89107645,-2.413010921,srb,cytotoxicity,BSK_3C_SRB_down_Row82
341,troglitazone,MostDILI Drugs,6.3867,16.04839216,-1.512783152,srb,cytotoxicity,BSK_3C_SRB_down_Row82
342,disulfiram,MostDILI Drugs,5.4,12.53153921,-1.320655409,THBD,thrombomodulin,BSK_3C_Thrombomodulin_up_Row296
343,fenofibrate,LessDILIDrugs,4.1016,11.23577434,-1.739363746,F3,tissue factor,BSK_3C_TissueFactor_down_Row150
344,disulfiram,MostDILI Drugs,5.4,21.7461331,-3.027061685,F3,tissue factor,BSK_3C_TissueFactor_down_Row150
345,griseofulvin,MostDILI Drugs,4.5356,11.68321495,-1.5758918219999998,F3,tissue factor,BSK_3C_TissueFactor_down_Row150
346,oxytetracycline,AmbiDILIDrugs,3.2578,11.87220972,-2.644241427,F3,tissue factor,BSK_3C_TissueFactor_up_Row300
347,colchicine,AmbiDILIDrugs,0.0163,0.044852163,-1.7516664419999999,PLAUR,urokinase receptor,BSK_3C_uPAR_down_Row91
348,fenofibrate,LessDILIDrugs,4.1016,12.79072829,-2.118472862,PLAUR,urokinase receptor,BSK_3C_uPAR_down_Row91
349,disulfiram,MostDILI Drugs,5.4,14.07383066,-1.606264937,PLAUR,urokinase receptor,BSK_3C_uPAR_down_Row91
350,ketoconazole,MostDILI Drugs,7.0,23.4070875,-2.343869643,PLAUR,urokinase receptor,BSK_3C_uPAR_down_Row91
351,troglitazone,MostDILI Drugs,6.3867,19.18328576,-2.003630319,PLAUR,urokinase receptor,BSK_3C_uPAR_down_Row91
352,disulfiram,MostDILI Drugs,5.4,22.57558718,-3.180664293,VCAM1,VCAM1,BSK_3C_VCAM1_down_Row128
353,troglitazone,MostDILI Drugs,6.3867,28.12037198,-3.4029580189999997,VCAM1,VCAM1,BSK_3C_VCAM1_down_Row128
354,colchicine,AmbiDILIDrugs,0.0163,0.01060898,0.34914233100000003,cytotoxicity,colchicine visual,BSK_3C_Vis_down_Row62
355,ketoconazole,MostDILI Drugs,7.0,32.60304551,-3.65757793,cytotoxicity,colchicine visual,BSK_3C_Vis_down_Row62
356,troglitazone,MostDILI Drugs,6.3867,11.90493488,-0.8640197409999999,cytotoxicity,colchicine visual,BSK_3C_Vis_down_Row62
357,disulfiram,MostDILI Drugs,5.4,15.587770800000001,-1.8866242219999998,CXCL26,chemokine ligand 26,BSK_4H_Eotaxin3_down_Row76
358,ketoconazole,MostDILI Drugs,7.0,17.32673097,-1.475247281,CCL26,eotaxin 3,BSK_4H_Eotaxin3_down_Row76
359,troglitazone,MostDILI Drugs,6.3867,14.98061679,-1.345595815,CCL26,eotaxin3,BSK_4H_Eotaxin3_down_Row76
360,fenofibrate,LessDILIDrugs,4.1016,11.51386018,-1.8071631019999999,CCL2,chemotactic factor,BSK_4H_MCP1_down_Row36
361,simvastatin,LessDILIDrugs,0.0824,0.21461381699999998,-1.6045366140000001,CCL2,chemotactic factor,BSK_4H_MCP1_down_Row36
362,disulfiram,MostDILI Drugs,5.4,22.77086327,-3.216826531,CCL2,chemotactic factor,BSK_4H_MCP1_down_Row36
363,ketoconazole,MostDILI Drugs,7.0,25.97212164,-2.710303091,CCL2,chemotactic factor,BSK_4H_MCP1_down_Row36
364,troglitazone,MostDILI Drugs,6.3867,8.219365602,-0.286950319,CCL2,chemotactic factor,BSK_4H_MCP1_down_Row36
365,disulfiram,MostDILI Drugs,5.4,21.02513344,-2.89354323,SELP,P-selectin,BSK_4H_Pselectin_down_Row49
366,ketoconazole,MostDILI Drugs,7.0,11.07353311,-0.5819333010000001,SELP,P-selectin,BSK_4H_Pselectin_down_Row49
367,troglitazone,MostDILI Drugs,6.3867,10.67756276,-0.6718434809999999,SELP,P-selectin,BSK_4H_Pselectin_down_Row49
368,colchicine,AmbiDILIDrugs,0.0163,0.01,0.38650306700000003,srb,cytotoxicity,BSK_4H_SRB_down_Row131
369,fenofibrate,LessDILIDrugs,4.1016,12.735942199999998,-2.105115613,srb,cytotoxicity,BSK_4H_SRB_down_Row131
370,disulfiram,MostDILI Drugs,5.4,24.86181395,-3.60403962,srb,cytotoxicity,BSK_4H_SRB_down_Row131
371,ketoconazole,MostDILI Drugs,7.0,24.43870493,-2.491243561,srb,cytotoxicity,BSK_4H_SRB_down_Row131
372,troglitazone,MostDILI Drugs,6.3867,29.73040008,-3.655048786,srb,cytotoxicity,BSK_4H_SRB_down_Row131
373,colchicine,AmbiDILIDrugs,0.0163,0.011605976,0.287976933,PLAUR,urokinase receptor,BSK_4H_uPAR_down_Row101
374,aspirin,LessDILIDrugs,5.5229,0.013863999999999998,0.997489725,PLAUR,urokinase receptor,BSK_4H_uPAR_down_Row101
375,chlorambucil,LessDILIDrugs,1.5614,0.792362428,0.492530788,PLAUR,urokinase receptor,BSK_4H_uPAR_down_Row101
376,tetracycline,LessDILIDrugs,27.8172,0.10853792,0.9960981720000001,PLAUR,urokinase receptor,BSK_4H_uPAR_down_Row101
377,disulfiram,MostDILI Drugs,5.4,24.18773865,-3.4792108610000003,PLAUR,urokinase receptor,BSK_4H_uPAR_down_Row101
378,ketoconazole,MostDILI Drugs,7.0,25.86295422,-2.694707746,PLAUR,urokinase receptor,BSK_4H_uPAR_down_Row101
379,troglitazone,MostDILI Drugs,6.3867,21.69623561,-2.397096405,PLAUR,urokinase receptor,BSK_4H_uPAR_down_Row101
380,fenofibrate,LessDILIDrugs,4.1016,10.01966161,-1.442866591,VCAM1,VCAM1,BSK_4H_VCAM1_down_Row125
381,disulfiram,MostDILI Drugs,5.4,25.51676408,-3.7253266810000003,VCAM1,VCAM1,BSK_4H_VCAM1_down_Row125
382,troglitazone,MostDILI Drugs,6.3867,27.65124461,-3.329504221,VCAM1,VCAM1,BSK_4H_VCAM1_down_Row125
383,chlorambucil,LessDILIDrugs,1.5614,1.155633808,0.25987331399999997,KDR,VEGF receptor,BSK_4H_VEGFRII_down_Row484
384,disulfiram,MostDILI Drugs,5.4,23.24982487,-3.3055231239999996,KDR,VEGF receptor,BSK_4H_VEGFRII_down_Row484
385,colchicine,AmbiDILIDrugs,0.0163,0.01,0.38650306700000003,HLA-DR,HLA-DR,BSK_BE3C_HLADR_down_Row59
386,fenofibrate,LessDILIDrugs,4.1016,9.612248229,-1.343536237,HLA-DR,HLA-DR,BSK_BE3C_HLADR_down_Row59
387,disulfiram,MostDILI Drugs,5.4,6.744723951,-0.249022954,HLA-DR,HLA-DR,BSK_BE3C_HLADR_down_Row59
388,ketoconazole,MostDILI Drugs,7.0,28.33423947,-3.047748496,HLA-DR,HLA-DR,BSK_BE3C_HLADR_down_Row59
389,troglitazone,MostDILI Drugs,6.3867,11.76965049,-0.8428375359999999,HLA-DR,HLA-DR,BSK_BE3C_HLADR_down_Row59
390,disulfiram,MostDILI Drugs,5.4,13.75557419,-1.5473285540000001,IL1a,IL1a,BSK_BE3C_IL1a_down_Row69
391,troglitazone,MostDILI Drugs,6.3867,13.429533300000001,-1.102734323,IL1a,IL1a,BSK_BE3C_IL1a_down_Row69
392,disulfiram,MostDILI Drugs,5.4,20.53912886,-2.803542381,CXCL10,chemotactic factor,BSK_BE3C_IP10_down_Row55
393,ketoconazole,MostDILI Drugs,7.0,13.96380457,-0.9948292240000001,CXCL10,chemotactic factor,BSK_BE3C_IP10_down_Row55
394,nilutamide,MostDILI Drugs,7.2504,25.03074349,-2.45232587,CXCL10,chemotactic factor,BSK_BE3C_IP10_down_Row55
395,troglitazone,MostDILI Drugs,6.3867,10.92116893,-0.70998621,CXCL10,chemotactic factor,BSK_BE3C_IP10_down_Row55
396,disulfiram,MostDILI Drugs,5.4,25.982422399999997,-3.8115597039999995,CXCL9,chemokine ligand 9,BSK_BE3C_MIG_down_Row78
397,troglitazone,MostDILI Drugs,6.3867,15.11566654,-1.366741281,CXCL9,chemokine ligand 9,BSK_BE3C_MIG_down_Row78
